phage,host,species,relation
NC_019417,NZ_CP010341.1,Sphingomonadaceae;,0
NC_021347,NZ_CP010341.1,Trichormus,0
NC_021346,NZ_CP010341.1,Rhizobiaceae;,0
NC_021343,NZ_CP010341.1,Fusobacterium,0
NC_021342,NZ_CP010341.1,Comamonadaceae;,0
MK433266,NZ_CP010341.1,Arthrobacter,0
MK433267,NZ_CP010341.1,Paenibacillaceae;,0
MK433264,NZ_CP010341.1,Yersiniaceae;,0
MK433265,NZ_CP010341.1,Moraxellaceae;,0
MK433262,NZ_CP010341.1,Propionibacterium,0
MK433263,NZ_CP010341.1,Methanobacteria;,0
NC_021349,NZ_CP010341.1,Peptostreptococcaceae;,0
MK433261,NZ_CP010341.1,Alcaligenaceae;,0
MG944216,NZ_CP010341.1,Erwiniaceae;,0
KT588442,NZ_CP010341.1,Nodularia,0
NC_021063,NZ_CP010341.1,Pseudoalteromonadaceae;,0
MH153801,NZ_CP010341.1,Acetobacteraceae;,0
NC_001706,NZ_CP010341.1,Pectobacteriaceae;,0
NC_031239,NZ_CP010341.1,Clostridiaceae;,0
NC_031940,NZ_CP010341.1,Erwiniaceae;,0
NC_031941,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_031942,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_002072,NZ_CP010341.1,Campylobacteraceae;,0
NC_003291,NZ_CP010341.1,Moraxellaceae;,0
MH632120,NZ_CP010341.1,Gordonia,0
NC_020839,NZ_CP010341.1,Clavibacter,0
NC_003299,NZ_CP010341.1,Pasteurellaceae;,0
NC_031946,NZ_CP010341.1,Hafniaceae;,0
KU160638,NZ_CP010341.1,Peptostreptococcaceae;,0
KU160639,NZ_CP010341.1,Spiroplasmataceae;,0
MK016499,NZ_CP010341.1,Tetrasphaera,0
KX640831,NZ_CP010341.1,Sinomonas,0
MG872838,NZ_CP010341.1,Corynebacterium,0
MG872839,NZ_CP010341.1,Vertebrata;,0
MG872834,NZ_CP010341.1,Fusobacterium,0
MG872835,NZ_CP010341.1,Prochlorococcus,0
MG872836,NZ_CP010341.1,Streptomyces;,0
MG872837,NZ_CP010341.1,Pectobacteriaceae;,0
MG872831,NZ_CP010341.1,Erwiniaceae;,0
MG872832,NZ_CP010341.1,Clavibacter,0
MG872833,NZ_CP010341.1,Hafniaceae;,0
MF919541,NZ_CP010341.1,Lactobacillaceae;,0
MF919540,NZ_CP010341.1,Rhizobiaceae;,0
MF919542,NZ_CP010341.1,Pectobacteriaceae;,0
KY087993,NZ_CP010341.1,Rhodobacteraceae;,0
KY087992,NZ_CP010341.1,Shewanellaceae;,0
KJ595575,NZ_CP010341.1,Hafniaceae;,0
MG099936,NZ_CP010341.1,Rhodospirillaceae;,0
MG099937,NZ_CP010341.1,Tannerellaceae;,0
MG099934,NZ_CP010341.1,Oscillatoriaceae;,0
MG099935,NZ_CP010341.1,Peptostreptococcaceae;,0
MG099938,NZ_CP010341.1,Halomonadaceae;,0
MG099939,NZ_CP010341.1,chlorophytes;,0
NC_022056,NZ_CP010341.1,Mycobacterium,0
NC_007145,NZ_CP010341.1,Enterobacteriaceae;,0
NC_023699,NZ_CP010341.1,Prochlorococcus,0
NC_023698,NZ_CP010341.1,Rhizobiaceae;,0
NC_023692,NZ_CP010341.1,Brevibacterium,0
NC_023691,NZ_CP010341.1,Fusobacterium,0
KM652554,NZ_CP010341.1,Burkholderiaceae;,0
NC_023697,NZ_CP010341.1,Pasteurellaceae;,0
NC_023696,NZ_CP010341.1,Kitasatospora,0
NC_023695,NZ_CP010341.1,Rhodobacteraceae;,0
NC_023694,NZ_CP010341.1,Prochlorococcus,0
NC_031243,NZ_CP010341.1,Halobacteria;,0
NC_031241,NZ_CP010341.1,Tannerellaceae;,0
NC_021317,NZ_CP010341.1,Vertebrata;,0
NC_031247,NZ_CP010341.1,chlorophytes;,0
NC_031246,NZ_CP010341.1,Campylobacteraceae;,0
KY464936,NZ_CP010341.1,Tannerellaceae;,0
NC_031249,NZ_CP010341.1,Kitasatospora,0
MK450435,NZ_CP010341.1,Corynebacterium,0
KU963247,NZ_CP010341.1,Streptococcaceae;,0
MH779499,NZ_CP010341.1,Tetrasphaera,0
NC_015270,NZ_CP010341.1,Idiomarinaceae;,0
NC_015271,NZ_CP010341.1,Kitasatospora,0
NC_024135,NZ_CP010341.1,Ruminococcaceae;,0
NC_015273,NZ_CP010341.1,Enterococcaceae;,0
NC_015274,NZ_CP010341.1,Burkholderiaceae;,0
NC_004173,NZ_CP010341.1,Caulobacteraceae;,0
NC_025444,NZ_CP010341.1,Burkholderiaceae;,0
MH651190,NZ_CP010341.1,Clostridiaceae;,0
NC_022054,NZ_CP010341.1,Actinomyces,0
KX523125,NZ_CP010341.1,Corynebacterium,0
NC_025440,NZ_CP010341.1,Rhodobacteraceae;,0
NC_025442,NZ_CP010341.1,Listeriaceae;,0
NC_024138,NZ_CP010341.1,Peptostreptococcaceae;,0
KU647627,NZ_CP010341.1,Mycobacterium;,0
KU647626,NZ_CP010341.1,Shewanellaceae;,0
NC_028658,NZ_CP010341.1,Sphingomonadaceae;,0
NC_020158,NZ_CP010341.1,Microcoleaceae;,0
KU647629,NZ_CP010341.1,Prochlorococcus,0
KU647628,NZ_CP010341.1,Tetrasphaera,0
MF319184,NZ_CP010341.1,Rhizobiaceae;,0
NC_022055,NZ_CP010341.1,Vertebrata;,0
KY385381,NZ_CP010341.1,II.,0
KY385380,NZ_CP010341.1,Idiomarinaceae;,0
KY385383,NZ_CP010341.1,Enterococcaceae;,0
KY385382,NZ_CP010341.1,Moraxellaceae;,0
KY385384,NZ_CP010341.1,Corynebacterium,0
NC_002656,NZ_CP010341.1,Rhizobiaceae;,0
NC_028247,NZ_CP010341.1,Halomonadaceae;,0
NC_022052,NZ_CP010341.1,Caulobacteraceae;,0
MH230877,NZ_CP010341.1,Cutibacterium,0
NC_029033,NZ_CP010341.1,Clostridiaceae;,0
NC_016654,NZ_CP010341.1,Comamonadaceae;,0
NC_016653,NZ_CP010341.1,Fusobacterium,0
NC_016652,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_016651,NZ_CP010341.1,Acetobacteraceae;,0
NC_016650,NZ_CP010341.1,Arthrobacter,0
NC_023690,NZ_CP010341.1,Tetrasphaera,0
NC_007149,NZ_CP010341.1,Mycolicibacterium,0
MK284518,NZ_CP010341.1,Arthrobacter,0
MK284519,NZ_CP010341.1,Clavibacter,0
KM597531,NZ_CP010341.1,Vertebrata;,0
KM597530,NZ_CP010341.1,Actinoplanes,0
NC_028742,NZ_CP010341.1,Gordonia,0
MK279899,NZ_CP010341.1,Morganellaceae;,0
NC_028749,NZ_CP010341.1,Halomonadaceae;,0
NC_031029,NZ_CP010341.1,Tsukamurella,0
NC_031028,NZ_CP010341.1,Microbacterium,0
NC_031023,NZ_CP010341.1,Lactobacillaceae;,0
NC_031022,NZ_CP010341.1,Brucellaceae;,0
NC_031021,NZ_CP010341.1,Tannerellaceae;,0
NC_031020,NZ_CP010341.1,Ruminococcaceae;,0
NC_031026,NZ_CP010341.1,Alcaligenaceae;,0
NC_031025,NZ_CP010341.1,Lactobacillaceae;,0
NC_019521,NZ_CP010341.1,Vibrionaceae;,0
NC_013155,NZ_CP010341.1,Prochlorococcus,0
NC_019489,NZ_CP010341.1,Nocardia,0
MH509443,NZ_CP010341.1,Leptospira,0
MH509442,NZ_CP010341.1,Leptospira,0
MH509441,NZ_CP010341.1,Leptospira,0
NC_019488,NZ_CP010341.1,Prochlorococcus,0
MH509447,NZ_CP010341.1,Cutibacterium,0
MH509446,NZ_CP010341.1,Idiomarinaceae;,0
MH509445,NZ_CP010341.1,Pasteurellaceae;,0
MH509444,NZ_CP010341.1,Prochlorococcus,0
NC_022090,NZ_CP010341.1,Sphingomonadaceae;,0
KX712237,NZ_CP010341.1,Pseudomonadaceae;,0
KU963260,NZ_CP010341.1,Pectobacteriaceae;,0
KU963261,NZ_CP010341.1,Erwiniaceae;,0
KU963262,NZ_CP010341.1,Shewanellaceae;,0
KU963263,NZ_CP010341.1,Mamiellales;,0
MH744415,NZ_CP010341.1,Peptostreptococcaceae;,0
MH744414,NZ_CP010341.1,Prochlorococcus,0
MH744417,NZ_CP010341.1,Campylobacteraceae;,0
MH744416,NZ_CP010341.1,Pelagibacteraceae;,0
NC_006940,NZ_CP010341.1,Halomonadaceae;,0
MH744419,NZ_CP010341.1,Flavobacteriaceae;,0
MH744418,NZ_CP010341.1,Streptococcaceae;,0
NC_011551,NZ_CP010341.1,Actinomyces,0
KX443695,NZ_CP010341.1,chlorophytes;,0
NC_028929,NZ_CP010341.1,Prochlorococcus,0
KX443696,NZ_CP010341.1,Clostridiaceae;,0
NC_027204,NZ_CP010341.1,Prochlorococcus,0
NC_028926,NZ_CP010341.1,Microcoleaceae;,0
NC_028920,NZ_CP010341.1,Cutibacterium,0
MK359360,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_028922,NZ_CP010341.1,Rhodospirillaceae;,0
NC_028923,NZ_CP010341.1,Peptostreptococcaceae;,0
MK359361,NZ_CP010341.1,Morganellaceae;,0
JF937108,NZ_CP010341.1,Moraxellaceae;,0
JF937109,NZ_CP010341.1,Mycobacterium,0
NC_029045,NZ_CP010341.1,Hexapoda;,0
JF937104,NZ_CP010341.1,Morganellaceae;,0
KU935726,NZ_CP010341.1,Streptococcaceae;,0
JF937106,NZ_CP010341.1,Aeromonadaceae;,0
JF937107,NZ_CP010341.1,Streptococcaceae;,0
JF937100,NZ_CP010341.1,Streptomyces,0
JF937101,NZ_CP010341.1,Halomonadaceae;,0
JF937102,NZ_CP010341.1,Prochlorococcus,0
JF937103,NZ_CP010341.1,Corynebacterium,0
JX411620,NZ_CP010341.1,Rhodobacteraceae;,0
KT355471,NZ_CP010341.1,Erwiniaceae;,0
KP790011,NZ_CP010341.1,Methanobacteria;,0
KR781349,NZ_CP010341.1,Paenibacillaceae;,0
NC_024136,NZ_CP010341.1,Pelagibacteraceae;,0
NC_001447,NZ_CP010341.1,Paenibacillaceae;,0
NC_028810,NZ_CP010341.1,Burkholderiaceae;,0
NC_027372,NZ_CP010341.1,Trichormus,0
MH834599,NZ_CP010341.1,Leptospira,0
NC_027374,NZ_CP010341.1,Microbacterium,0
NC_028815,NZ_CP010341.1,Hexapoda;,0
NC_028816,NZ_CP010341.1,Sulfolobaceae;,0
NC_027377,NZ_CP010341.1,Tannerellaceae;,0
NC_028819,NZ_CP010341.1,Pseudomonadaceae;,0
MH834596,NZ_CP010341.1,Mycobacterium;,0
MH834597,NZ_CP010341.1,II.,0
MH834594,NZ_CP010341.1,Acetobacteraceae;,0
MH834595,NZ_CP010341.1,Paenibacillaceae;,0
NC_020081,NZ_CP010341.1,Arthrobacter,0
KT281789,NZ_CP010341.1,Vibrionaceae;,0
NC_024387,NZ_CP010341.1,Pseudomonadaceae;,0
NC_020080,NZ_CP010341.1,Hafniaceae;,0
MK433273,NZ_CP010341.1,Tetrasphaera,0
MK433272,NZ_CP010341.1,Mycobacterium,0
MK433275,NZ_CP010341.1,Trichormus,0
MK433277,NZ_CP010341.1,Gordonia,0
KJ194581,NZ_CP010341.1,Mycobacterium,0
MK433279,NZ_CP010341.1,Flavobacteriaceae;,0
NC_025443,NZ_CP010341.1,Yersiniaceae;,0
MH632118,NZ_CP010341.1,Nodularia,0
MH632119,NZ_CP010341.1,Moraxellaceae;,0
KX621007,NZ_CP010341.1,Rhizobiaceae;,0
KX621004,NZ_CP010341.1,Streptomyces,0
KX621005,NZ_CP010341.1,Vertebrata;,0
NC_009334,NZ_CP010341.1,Rhodospirillaceae;,0
MF773750,NZ_CP010341.1,Erwiniaceae;,0
NC_009333,NZ_CP010341.1,Campylobacteraceae;,0
NC_021538,NZ_CP010341.1,Thermoanaerobacterales,0
NC_021534,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_021535,NZ_CP010341.1,Sulfolobaceae;,0
NC_021537,NZ_CP010341.1,Gordonia,0
NC_003288,NZ_CP010341.1,Paenibacillaceae;,0
NC_021533,NZ_CP010341.1,Vibrionaceae;,0
MK524489,NZ_CP010341.1,Microbacterium,0
MK524488,NZ_CP010341.1,Aeromonadaceae;,0
MK524485,NZ_CP010341.1,Idiomarinaceae;,0
MK524486,NZ_CP010341.1,Vibrionaceae;,0
KX855961,NZ_CP010341.1,Staphylococcaceae;,0
KX855962,NZ_CP010341.1,Staphylococcaceae;,0
KT309034,NZ_CP010341.1,Peptostreptococcaceae;,0
KR063280,NZ_CP010341.1,Vibrionaceae;,0
KR063281,NZ_CP010341.1,Rhodospirillaceae;,0
NC_011308,NZ_CP010341.1,Comamonadaceae;,0
NC_004831,NZ_CP010341.1,Tannerellaceae;,0
MK061414,NZ_CP010341.1,Oscillatoriaceae;,0
MK061415,NZ_CP010341.1,Sinomonas,0
MK061412,NZ_CP010341.1,Mycobacterium,0
MK061413,NZ_CP010341.1,Oscillatoriaceae;,0
MK061410,NZ_CP010341.1,Spiroplasmataceae;,0
MK061411,NZ_CP010341.1,Erwiniaceae;,0
KX588251,NZ_CP010341.1,Mycoplasma,0
MH450132,NZ_CP010341.1,Helicobacteraceae;,0
MH450133,NZ_CP010341.1,Rhodobacteraceae;,0
MH450130,NZ_CP010341.1,Acetobacteraceae;,0
MH450131,NZ_CP010341.1,Mycobacteroides,0
JX042578,NZ_CP010341.1,Helicobacteraceae;,0
JX042579,NZ_CP010341.1,Rhodospirillaceae;,0
JN831654,NZ_CP010341.1,Streptomyces,0
NC_015464,NZ_CP010341.1,Bacteroidaceae;,0
KM677210,NZ_CP010341.1,Paenibacillaceae;,0
NC_010495,NZ_CP010341.1,Streptomyces;,0
NC_023688,NZ_CP010341.1,Mycoplasma,0
NC_023689,NZ_CP010341.1,chlorophytes;,0
KM101118,NZ_CP010341.1,Chlamydia/Chlamydophila,0
KM101119,NZ_CP010341.1,Rhodobacteraceae;,0
NC_031254,NZ_CP010341.1,Sinomonas,0
NC_031255,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_031256,NZ_CP010341.1,Hexapoda;,0
NC_031257,NZ_CP010341.1,Thermaceae;,0
NC_031250,NZ_CP010341.1,Tsukamurella,0
NC_031251,NZ_CP010341.1,Halomonadaceae;,0
NC_031252,NZ_CP010341.1,Enterococcaceae;,0
NC_031253,NZ_CP010341.1,Sulfolobaceae;,0
KX611831,NZ_CP010341.1,Lactobacillaceae;,0
NC_025829,NZ_CP010341.1,Tsukamurella,0
NC_031258,NZ_CP010341.1,Actinomyces,0
NC_031094,NZ_CP010341.1,Listeriaceae;,0
NC_031095,NZ_CP010341.1,Shewanellaceae;,0
NC_031092,NZ_CP010341.1,II.,0
KX641260,NZ_CP010341.1,Enterococcaceae;,0
KX641261,NZ_CP010341.1,Nocardia,0
KX641262,NZ_CP010341.1,Alcaligenaceae;,0
KX641263,NZ_CP010341.1,Campylobacteraceae;,0
KX641264,NZ_CP010341.1,Rhodococcus,0
KX641265,NZ_CP010341.1,Clostridiaceae;,0
KX641266,NZ_CP010341.1,Brevibacterium,0
NC_020484,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_020488,NZ_CP010341.1,Clostridiaceae;,0
MH590595,NZ_CP010341.1,Clavibacter,0
NC_028785,NZ_CP010341.1,Mycobacterium;,0
NC_007049,NZ_CP010341.1,Sphingomonadaceae;,0
NC_028788,NZ_CP010341.1,Microbacterium,0
MH045563,NZ_CP010341.1,Pseudoalteromonadaceae;,0
MH590594,NZ_CP010341.1,Enterobacteriaceae;,0
NC_012091,NZ_CP010341.1,Pelagibacteraceae;,0
KY783914,NZ_CP010341.1,Brevibacterium,0
KX808129,NZ_CP010341.1,Brucellaceae;,0
NC_018861,NZ_CP010341.1,Mycobacteroides,0
NC_002669,NZ_CP010341.1,Morganellaceae;,0
NC_002668,NZ_CP010341.1,Nocardia,0
NC_002667,NZ_CP010341.1,Rhodococcus,0
NC_023865,NZ_CP010341.1,Lactobacillaceae;,0
JX015524,NZ_CP010341.1,Gordonia,0
NC_023862,NZ_CP010341.1,Halobacteria;,0
NC_023863,NZ_CP010341.1,Cutibacterium,0
NC_029029,NZ_CP010341.1,Helicobacteraceae;,0
KT361920,NZ_CP010341.1,Acetobacteraceae;,0
NC_029026,NZ_CP010341.1,Prochlorococcus,0
KX897981,NZ_CP010341.1,Cutibacterium,0
NC_019506,NZ_CP010341.1,Colwelliaceae;,0
NC_030920,NZ_CP010341.1,Idiomarinaceae;,0
KM463009,NZ_CP010341.1,Methanobacteria;,0
NC_030925,NZ_CP010341.1,Rhodospirillaceae;,0
NC_030924,NZ_CP010341.1,Oceanospirillaceae;,0
NC_030927,NZ_CP010341.1,Rhodococcus,0
NC_022973,NZ_CP010341.1,Cutibacterium,0
MK310141,NZ_CP010341.1,Bacillaceae;,0
MK310140,NZ_CP010341.1,Mamiellales;,0
MK310143,NZ_CP010341.1,Xanthomonadaceae;,0
MK310142,NZ_CP010341.1,Thermaceae;,0
MK310145,NZ_CP010341.1,Xanthomonadaceae;,0
MK310144,NZ_CP010341.1,Actinoplanes,0
KU728633,NZ_CP010341.1,Shewanellaceae;,0
NC_031035,NZ_CP010341.1,Enterococcaceae;,0
NC_031036,NZ_CP010341.1,Thermoanaerobacterales,0
NC_022791,NZ_CP010341.1,Clavibacter,0
NC_031031,NZ_CP010341.1,Methanobacteria;,0
NC_011023,NZ_CP010341.1,Staphylococcaceae;,0
NC_017688,NZ_CP010341.1,Rhodococcus,0
NC_012419,NZ_CP010341.1,,0
NC_007045,NZ_CP010341.1,Pelagibacteraceae;,0
KJ433975,NZ_CP010341.1,Oceanospirillaceae;,0
NC_007046,NZ_CP010341.1,Enterobacteriaceae;,0
NC_016655,NZ_CP010341.1,Ruminococcaceae;,0
MK279888,NZ_CP010341.1,Sulfolobaceae;,0
MK279889,NZ_CP010341.1,Mamiellales;,0
KJ538722,NZ_CP010341.1,Thermaceae;,0
KJ538723,NZ_CP010341.1,Corynebacterium,0
MK279882,NZ_CP010341.1,Campylobacteraceae;,0
MK279883,NZ_CP010341.1,Streptococcaceae;,0
MK279880,NZ_CP010341.1,Thermaceae;,0
MK279881,NZ_CP010341.1,Bacteroidaceae;,0
MK279886,NZ_CP010341.1,Corynebacterium,0
MK279887,NZ_CP010341.1,Lactobacillaceae;,0
MK279884,NZ_CP010341.1,Enterobacteriaceae;,0
MK279885,NZ_CP010341.1,Helicobacteraceae;,0
KM925136,NZ_CP010341.1,Rhizobiaceae;,0
NC_009235,NZ_CP010341.1,Leptospira,0
NC_016166,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_009237,NZ_CP010341.1,Enterococcaceae;,0
NC_009236,NZ_CP010341.1,Sinomonas,0
NC_009231,NZ_CP010341.1,Rhodobacteraceae;,0
KX369583,NZ_CP010341.1,chlorophytes;,0
KM591905,NZ_CP010341.1,Actinoplanes,0
KM591906,NZ_CP010341.1,Sinomonas,0
JN572061,NZ_CP010341.1,Ruminococcaceae;,0
KJ567045,NZ_CP010341.1,Enterococcaceae;,0
KJ567044,NZ_CP010341.1,Thermaceae;,0
KJ567041,NZ_CP010341.1,Flavobacteriaceae;,0
NC_009127,NZ_CP010341.1,Helicobacteraceae;,0
NC_028798,NZ_CP010341.1,Colwelliaceae;,0
NC_028796,NZ_CP010341.1,Caulobacteraceae;,0
NC_028795,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_028791,NZ_CP010341.1,Bdellovibrionaceae;,0
JF937110,NZ_CP010341.1,Enterococcaceae;,0
NC_019514,NZ_CP010341.1,Leptospira,0
KT355473,NZ_CP010341.1,Pseudomonadaceae;,0
NC_019511,NZ_CP010341.1,Rhodospirillaceae;,0
NC_019510,NZ_CP010341.1,Microbacterium,0
NC_019513,NZ_CP010341.1,Colwelliaceae;,0
KX579975,NZ_CP010341.1,II.,0
KX576638,NZ_CP010341.1,Nodularia,0
MK376957,NZ_CP010341.1,Thermoanaerobacterales,0
NC_028744,NZ_CP010341.1,Rhodococcus,0
KT454972,NZ_CP010341.1,Prochlorococcus,0
KX576641,NZ_CP010341.1,Mycolicibacterium,0
KX576640,NZ_CP010341.1,Pelagibacteraceae;,0
KX576643,NZ_CP010341.1,Microcoleaceae;,0
KX576642,NZ_CP010341.1,Oscillatoriaceae;,0
KX576645,NZ_CP010341.1,Bacteroidaceae;,0
KX576644,NZ_CP010341.1,chlorophytes;,0
KX576647,NZ_CP010341.1,Peptostreptococcaceae;,0
KX576646,NZ_CP010341.1,Rhodospirillaceae;,0
NC_028865,NZ_CP010341.1,Pasteurellaceae;,0
NC_001270,NZ_CP010341.1,Colwelliaceae;,0
NC_028747,NZ_CP010341.1,Morganellaceae;,0
NC_028861,NZ_CP010341.1,Arthrobacter,0
NC_028860,NZ_CP010341.1,Yersiniaceae;,0
NC_028862,NZ_CP010341.1,Sulfolobaceae;,0
NC_028869,NZ_CP010341.1,Pasteurellaceae;,0
KT020852,NZ_CP010341.1,Halobacteria;,0
NC_019421,NZ_CP010341.1,Staphylococcaceae;,0
NC_019422,NZ_CP010341.1,Clostridiaceae;,0
NC_009904,NZ_CP010341.1,Brevibacterium,0
KY012363,NZ_CP010341.1,Pelagibacteraceae;,0
NC_021329,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_021328,NZ_CP010341.1,Propionibacterium,0
NC_014661,NZ_CP010341.1,Tsukamurella,0
NC_021325,NZ_CP010341.1,Streptomyces,0
NC_021324,NZ_CP010341.1,Actinomyces,0
NC_021327,NZ_CP010341.1,Rhodobacteraceae;,0
NC_021326,NZ_CP010341.1,Microcoleaceae;,0
NC_021321,NZ_CP010341.1,Tetrasphaera,0
NC_021320,NZ_CP010341.1,Idiomarinaceae;,0
NC_021323,NZ_CP010341.1,Acetobacteraceae;,0
NC_014663,NZ_CP010341.1,,0
KT246485,NZ_CP010341.1,Sinomonas,0
NC_028870,NZ_CP010341.1,Moraxellaceae;,0
KT246486,NZ_CP010341.1,Pasteurellaceae;,0
NC_028871,NZ_CP010341.1,Microcoleaceae;,0
KY969628,NZ_CP010341.1,Nocardia,0
NC_028932,NZ_CP010341.1,Clavibacter,0
KX620786,NZ_CP010341.1,Actinoplanes,0
MH271295,NZ_CP010341.1,Propionibacterium,0
MH271296,NZ_CP010341.1,Rhizobiaceae;,0
MH271297,NZ_CP010341.1,Campylobacteraceae;,0
MH271291,NZ_CP010341.1,Vertebrata;,0
MH271292,NZ_CP010341.1,Brucellaceae;,0
NC_001650,NZ_CP010341.1,Aeromonadaceae;,0
NC_021783,NZ_CP010341.1,Streptomyces;,0
MH271299,NZ_CP010341.1,Streptococcaceae;,0
MK061409,NZ_CP010341.1,Microcoleaceae;,0
MK061408,NZ_CP010341.1,Spiroplasmataceae;,0
MK061407,NZ_CP010341.1,Tsukamurella,0
MK061406,NZ_CP010341.1,Mycobacterium;,0
NC_013645,NZ_CP010341.1,Actinoplanes,0
KT365397,NZ_CP010341.1,Flavobacteriaceae;,0
MH450125,NZ_CP010341.1,Vibrionaceae;,0
MH450124,NZ_CP010341.1,Leuconostocaceae;,0
MH450127,NZ_CP010341.1,Bacillaceae;,0
MH450126,NZ_CP010341.1,Morganellaceae;,0
MH450121,NZ_CP010341.1,Paenibacillaceae;,0
NC_022972,NZ_CP010341.1,Paenibacillaceae;,0
MH450123,NZ_CP010341.1,Hexapoda;,0
MH450122,NZ_CP010341.1,Streptococcaceae;,0
NC_003387,NZ_CP010341.1,Acetobacteraceae;,0
NC_003387,NZ_CP010341.1,Mycolicibacterium,0
MH450129,NZ_CP010341.1,Streptomyces,0
MH450128,NZ_CP010341.1,Tsukamurella,0
NC_021868,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_013152,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_007059,NZ_CP010341.1,Prochlorococcus,0
NC_002703,NZ_CP010341.1,Methanobacteria;,0
MH479920,NZ_CP010341.1,Lactobacillaceae;,0
MH479921,NZ_CP010341.1,Alcaligenaceae;,0
MH479922,NZ_CP010341.1,Tetrasphaera,0
MH479923,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MH479924,NZ_CP010341.1,Mycolicibacterium,0
MH479925,NZ_CP010341.1,Moraxellaceae;,0
MH479926,NZ_CP010341.1,Microbacterium,0
KU716095,NZ_CP010341.1,Campylobacteraceae;,0
KU716094,NZ_CP010341.1,Mycobacterium,0
NC_024371,NZ_CP010341.1,Microbacterium,0
NC_024370,NZ_CP010341.1,Morganellaceae;,0
KX808131,NZ_CP010341.1,Streptococcaceae;,0
KX808132,NZ_CP010341.1,Arthrobacter,0
NC_024378,NZ_CP010341.1,Comamonadaceae;,0
NC_019512,NZ_CP010341.1,,0
NC_020478,NZ_CP010341.1,Halobacteria;,0
NC_020479,NZ_CP010341.1,Brucellaceae;,0
MF038790,NZ_CP010341.1,Rhizobiaceae;,0
MF038791,NZ_CP010341.1,Trichormus,0
NC_020477,NZ_CP010341.1,Hafniaceae;,0
NC_002670,NZ_CP010341.1,Corynebacterium,0
NC_002671,NZ_CP010341.1,Alcaligenaceae;,0
MF072690,NZ_CP010341.1,Vibrionaceae;,0
NC_029019,NZ_CP010341.1,Tannerellaceae;,0
NC_029018,NZ_CP010341.1,Oceanospirillaceae;,0
NC_029016,NZ_CP010341.1,Arthrobacter,0
NC_029014,NZ_CP010341.1,Yersiniaceae;,0
NC_029013,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_029012,NZ_CP010341.1,Sphingomonadaceae;,0
NC_029010,NZ_CP010341.1,Paenibacillaceae;,0
NC_024209,NZ_CP010341.1,Hafniaceae;,0
MH230876,NZ_CP010341.1,Enterococcaceae;,0
MH230875,NZ_CP010341.1,Propionibacterium,0
MH230874,NZ_CP010341.1,Clavibacter,0
NC_030932,NZ_CP010341.1,Sinomonas,0
NC_030933,NZ_CP010341.1,Propionibacterium,0
NC_030930,NZ_CP010341.1,Tannerellaceae;,0
NC_030936,NZ_CP010341.1,Pasteurellaceae;,0
JQ684677,NZ_CP010341.1,Hexapoda;,0
MH230879,NZ_CP010341.1,Corynebacterium,0
JX649097,NZ_CP010341.1,Rhodospirillaceae;,0
MK310138,NZ_CP010341.1,Bdellovibrionaceae;,0
MK310139,NZ_CP010341.1,Hafniaceae;,0
NC_027119,NZ_CP010341.1,Moraxellaceae;,0
KT279576,NZ_CP010341.1,Streptococcaceae;,0
MF541410,NZ_CP010341.1,Xanthomonadaceae;,0
NC_031281,NZ_CP010341.1,Clostridiaceae;,0
NC_021335,NZ_CP010341.1,Bacteroidaceae;,0
MH834606,NZ_CP010341.1,Nodularia,0
KU963246,NZ_CP010341.1,Actinoplanes,0
KX685355,NZ_CP010341.1,Mycoplasma,0
KU963245,NZ_CP010341.1,Burkholderiaceae;,0
NC_021330,NZ_CP010341.1,Brucellaceae;,0
KU297783,NZ_CP010341.1,Prochlorococcus,0
NC_028659,NZ_CP010341.1,Cutibacterium,0
NC_028654,NZ_CP010341.1,Pelagibacteraceae;,0
NC_028653,NZ_CP010341.1,Colwelliaceae;,0
KU963248,NZ_CP010341.1,Thermoanaerobacterales,0
KU963249,NZ_CP010341.1,Tsukamurella,0
KX712238,NZ_CP010341.1,Streptococcaceae;,0
MK279898,NZ_CP010341.1,Trichormus,0
MK279895,NZ_CP010341.1,Rhizobiaceae;,0
MK279894,NZ_CP010341.1,Arthrobacter,0
KX712236,NZ_CP010341.1,Oceanospirillaceae;,0
MK279896,NZ_CP010341.1,Tetrasphaera,0
MK279891,NZ_CP010341.1,Prochlorococcus,0
MK279890,NZ_CP010341.1,Staphylococcaceae;,0
MK279893,NZ_CP010341.1,Methanobacteria;,0
MK279892,NZ_CP010341.1,Mycobacteroides,0
MF472896,NZ_CP010341.1,Rhizobiaceae;,0
NC_016764,NZ_CP010341.1,Microcoleaceae;,0
